app,teks,rating,sentimen,teks_bersih
com.shopee.id,pengiriman terburuk berapa kali retur karena barang tidak kunjung tiba kasihan sellernya,1,Netral,pengiriman terburuk berapa kali retur karena barang tidak kunjung tiba kasihan sellernya
com.shopee.id,aku ikut mitra affiliasi. kok diam dan tak terbalas ya piye,2,Netral,aku ikut mitra affiliasi kok diam dan tak terbalas ya piye
com.shopee.id,"diskon nya kurang banyak, harusnya diskon 1 miliar",1,Netral,diskon nya kurang banyak harusnya diskon miliar
com.shopee.id,pelacakan paket lama kadang nggak sesuai jadwal,1,Netral,pelacakan paket lama kadang nggak sesuai jadwal
com.shopee.id,lemot sering lag,1,Netral,lemot sering lag
com.shopee.id,pengiriman kelamaan njir👿🤬,1,Netral,pengiriman kelamaan njir
com.shopee.id,bersyukur saya..spayleter di bekukan...jadi tidak ketergantungan belanja di shopee....aplikasi besar tanpa pembeli bisa apa sih...sama sama membutuhkan aja...sok lucu..kocak🤣,1,Netral,bersyukur saya spayleter di bekukan jadi tidak ketergantungan belanja di shopee aplikasi besar tanpa pembeli bisa apa sih sama sama membutuhkan aja sok lucu kocak
com.shopee.id,"toko di shopee food tutup tapi masih nerima pesanan, dicancel setelah menunggu lama, tidak ada kompensasi utk customer yg telah menunggu lama, dan driver yg sudah menjemput makanan.. sudah banyak sekali kasusnya, tetapi sistem tidak juga diperbaiki..",1,Netral,toko di shopee food tutup tapi masih nerima pesanan dicancel setelah menunggu lama tidak ada kompensasi utk customer yang telah menunggu lama dan driver yang sudah menjemput makanan sudah banyak sekali kasusnya tetapi sistem tidak juga diperbaiki
com.shopee.id,"saya kurangi bintangnya di karenakan masa saya hanya cekout 2 barang dgn total 113rb dn pas mau di buat pemesanan lah tiba² saya harus bayar 1,4jt kan lucu🙄",3,Netral,saya kurangi bintangnya di karenakan masa saya hanya cekout barang dengan total rb dn pas mau di buat pemesanan lah tiba saya harus bayar jt kan lucu
com.shopee.id,1 kasus aja satu Minggu ngk kelar kelar,1,Netral,kasus aja satu minggu ngk kelar kelar
com.shopee.id,Kalo belanja dpt promo gratis ongkir.. Pengantarannya lama.... Apa karena gratis...,1,Netral,kalo belanja dpt promo gratis ongkir pengantarannya lama apa karena gratis
com.shopee.id,"saya terkendala voucher hangus karena penjual tidak mengirimkan barang saya tepat waktu, lalu saya lapor costumer service tidak memberikan solusi dan menutup chat saya sepihak. saya cuman ingin hak saya kembali tidak lebih. apa kebijakan shoppe terhadap kasus saya? saya pengguna sudah shoppe 6 tahun",1,Netral,saya terkendala voucher hangus karena penjual tidak mengirimkan barang saya tepat waktu lalu saya lapor costumer service tidak memberikan solusi dan menutup chat saya sepihak saya cuman ingin hak saya kembali tidak lebih apa kebijakan shoppe terhadap kasus saya saya pengguna sudah shoppe tahun
com.shopee.id,pengiriman lelet bgt smnjk pkai spx,1,Netral,pengiriman lelet banget smnjk pkai spx
com.shopee.id,"kurir salah kirim, malah ke alamat orang tapi ga bisa ngajuin pengembalian kocak",2,Netral,kurir salah kirim malah ke alamat orang tapi tidak bisa ngajuin pengembalian kocak
com.shopee.id,kembalikan tampilan notifikasi status pesanan kayak yang sebelumnya. jelek banget yang sekarang malah banyakin notif gajelas,1,Negatif,kembalikan tampilan notifikasi status pesanan kayak yang sebelumnya jelek banget yang sekarang malah banyakin notif gajelas
com.shopee.id,"gak jelas ini tim shopee, gak ada yang bisa nangani masalahku, isinya cuma dikasih email ""anda sudah login akun anda, silahkan coba lagi apabila masalah belum selesai hubungi cs shopee beserta video"" sampai 4x gitu terus kagak ada yang nangani masalhaku, sampai sekarang aku belum bisa masuk akun, padahal ada paylater yang harus dibayar parah banget,",1,Netral,tidak jelas ini tim shopee tidak ada yang bisa nangani masalahku isinya cuma dikasih email anda sudah login akun anda silahkan coba lagi apabila masalah belum selesai hubungi cs shopee beserta video sampai x gitu terus kagak ada yang nangani masalhaku sampai sekarang aku belum bisa masuk akun padahal ada paylater yang harus dibayar parah banget
com.shopee.id,aplikasinya bagus cuma kurir yang Ga bisa cari alamat,1,Positif,aplikasinya bagus cuma kurir yang tidak bisa cari alamat
com.shopee.id,"buwat penjual, amplikasi ini sekarang banyak banget potonhanya sungguh payah sekarang bisa 25% lebih bahkan , biaya ini biaya itu banyak baget pokoknya dari harga produk bisa potonganya banyak, payah baget sekarang,",1,Netral,buwat penjual amplikasi ini sekarang banyak banget potonhanya sungguh payah sekarang bisa lebih bahkan biaya ini biaya itu banyak baget pokoknya dari harga produk bisa potonganya banyak payah baget sekarang
com.shopee.id,"buruk banget sistem shopee, kendala pengiriman ga berubah. kebanyakan fitur ga jelas, hilangkan fitur live shopee makin berat",1,Negatif,buruk banget sistem shopee kendala pengiriman tidak berubah kebanyakan fitur tidak jelas hilangkan fitur live shopee makin berat
com.shopee.id,"Ya Allah sedih, bru saja melakukan verifikasi untuk mendapat voucher malah hbs verifikasi voucher nya hilang sudah tidak bisa digunakan, aneh sekali. Tahu begitu saya tidak melakukan verifikasi.",2,Netral,ya allah sedih bru saja melakukan verifikasi untuk mendapat voucher malah hbs verifikasi voucher nya hilang sudah tidak bisa digunakan aneh sekali tahu begitu saya tidak melakukan verifikasi
com.shopee.id,parah banget kurir spx daerah pohuwato marisa,1,Netral,parah banget kurir spx daerah pohuwato marisa
com.shopee.id,Semenjak di ganti SPX jadi lelet banget pengiriman nya. mending J&T cepat banget sampai nya,1,Positif,semenjak di ganti spx jadi lelet banget pengiriman nya mending j t cepat banget sampai nya
com.shopee.id,untuk jual di laptop parah,1,Netral,untuk jual di laptop parah
com.shopee.id,"ini nggak ada agent live chat nya kah? aku kendala ga bisa atur pengiriman jawaban muter2, aku minta chat cs shopee ga bisa dilayani, buruk banget pelayanannya, Choki ainya juga gak membantu",1,Netral,ini nggak ada agent live chat nya kah aku kendala tidak bisa atur pengiriman jawaban muter aku minta chat cs shopee tidak bisa dilayani buruk banget pelayanannya choki ainya juga tidak membantu
com.shopee.id,apk sering eror apa lagi saya sebagai seller..sekarang juga ini lagi gangguan gak bisa cetak resi .. sistem nya bobrok sekelas apk gede loh padahal.. mau chat ke customer service aja susah nya minta ampun.. bot lagi bot lagi yang balas .. minimal potongan udah gede di apk .. sistem di perbaiki lah jangan bobrok gini,1,Negatif,aplikasi sering eror apa lagi saya sebagai seller sekarang juga ini lagi gangguan tidak bisa cetak resi sistem nya bobrok sekelas aplikasi gede loh padahal mau chat ke customer service aja susah nya minta ampun bot lagi bot lagi yang balas minimal potongan sudah gede di aplikasi sistem di perbaiki lah jangan bobrok gini
com.shopee.id,"kenapa ya setiap spinjam di lunasi ,, pasti ga bisa minjam lgi,, ,,dan selalu di suruh nunggu sampai bulan berikutnya",3,Netral,kenapa ya setiap spinjam di lunasi pasti tidak bisa minjam lgi dan selalu di suruh nunggu sampai bulan berikutnya
com.shopee.id,jelek padahal jaringan bagus tapi muncul gambar nya aja ngk ada pokoknya jagan apdet deh yg ngk² jadi LG bgt sumpah,1,Netral,jelek padahal jaringan bagus tapi muncul gambar nya aja ngk ada pokoknya jagan apdet deh yang ngk jadi lg banget sumpah
com.shopee.id,kecewa sama shopee padahal saya beli barang pake vocer pembelian utama tapi malah di kasih barang yang rusak cuman gara gara harganya turun dari harga biasanya karena pake vocer pembelian utama jadi ga percaya make ahopee gini saya,1,Negatif,kecewa sama shopee padahal saya beli barang pakai vocer pembelian utama tapi malah di kasih barang yang rusak cuman gara gara harganya turun dari harga biasanya karena pakai vocer pembelian utama jadi tidak percaya make ahopee gini saya
com.shopee.id,"kenapa yah sekarang SHOPEE jasa kirimnya lama banget pesen barang tanggal 30 jam 8 maleman harusnya kan tanggal 31 udah di ambil ama kurir pemroseannya LAMA nyampe tanggal 2 sekarang masih di jakarta, aku di Jawa Tengah kan masih 1 pulau, biasanya 2-3 hari dah nyampe, lah ini masih di jakarta kenapa dah ni SHOPEE LAMA, udah di chat penjualnya pun ngga dapet solusi biar cepet nyampe, padahal mumpung gw masih libur, ah au ah bintang atu udah males gw pen beli TREK",1,Netral,kenapa yah sekarang shopee jasa kirimnya lama banget pesen barang tanggal jam maleman harusnya kan tanggal sudah di ambil ama kurir pemroseannya lama nyampe tanggal sekarang masih di jakarta aku di jawa tengah kan masih pulau biasanya hari dah nyampe lah ini masih di jakarta kenapa dah ni shopee lama sudah di chat penjualnya pun ngga dapet solusi biar cepet nyampe padahal mumpung gw masih libur ah au ah bintang atu sudah males gw pen beli trek
com.shopee.id,"Apa apaan ini aplikasi, masa gabisa MEMPERBAHARUI KONTAK DARURAT PADA SHOPEPAYLATER? KATANYA UDAH DI UBAH? KENAPA HASILNYA TETAP?",1,Netral,apa apaan ini aplikasi masa gabisa memperbaharui kontak darurat pada shopepaylater katanya sudah di ubah kenapa hasilnya tetap
com.shopee.id,tambah parah top up etol ga masuk2 tp saldo sp kepotong. giliran refund sampe 6hari saldo sp ga balik2,1,Netral,tambah parah top up etol tidak masuk tapi saldo sp kepotong giliran refund sampe hari saldo sp tidak balik
com.shopee.id,bikin error HP,1,Negatif,bikin error hp
com.shopee.id,Beli shopeefood gak bsa dibtalkan uda gtu tanpa konfirmasi sandi kalo pembayaran pake shopepay,1,Netral,beli shopeefood tidak bsa dibtalkan uda gtu tanpa konfirmasi sandi kalo pembayaran pakai shopepay
com.shopee.id,"TIAP MAU MENCARI PRODUK DI KOLOM PENCARIAN MALAH KELUAR HASIL PENCARIANYA PRODUK ""NIKE"" TERUS, MUAKKK BANGETTT!!! MAKSA BANGET SURUH ORANG LIAT IKLAN, MUAKKK TAU GAK?!!! DARI GW BINTANG 1 UNTUK PENGALAMAN MENGGUNAKAN SHOPEE😇",1,Negatif,tiap mau mencari produk di kolom pencarian malah keluar hasil pencarianya produk nike terus muakkk bangettt maksa banget suruh orang liat iklan muakkk tau tidak dari gw bintang untuk pengalaman menggunakan shopee
com.shopee.id,"Tampilan menu Notifikasi, balikin seperti kemarin. tampilan baru bikin bingung.",1,Netral,tampilan menu notifikasi balikin seperti kemarin tampilan baru bikin bingung
com.shopee.id,joss banget dehh apk inii,1,Netral,joss banget dehh aplikasi inii
com.shopee.id,pengiriman gagal tidak ada konfirmasi dari pihak Shopee dan penjual harus pantau terus kagak jelas banyak promo tapi cs pake bot emang gaje,1,Netral,pengiriman gagal tidak ada konfirmasi dari pihak shopee dan penjual harus pantau terus kagak jelas banyak promo tapi cs pakai bot emang gaje
com.shopee.id,"sekarang ga bs cod,agak males belanja tiap hari kl hrs tf trs.pernah kecewa dlu pake paylater beli 10 pcs makanan kucing yg dtg 2 pcs,untung msh bs refund kl ga rugi sy.maka nya lbh baik cod kl ga sesuai lgsg di retur saat itu jg.tolong dong shopee aktivin lg cod nya.",2,Negatif,sekarang tidak bs cod agak males belanja tiap hari kl hrs tf trs pernah kecewa dlu pakai paylater beli pcs makanan kucing yang dtg pcs untung msh bs refund kl tidak rugi saya maka nya lbh baik cod kl tidak sesuai lgsg di retur saat itu juga tolong dong shopee aktivin lg cod nya
com.shopee.id,"sekarang kecewa sama shopee paket saya belum sampe2 dari tanggal 18 maret sampe sekarang,alasannya apaan bae mending di apk sebelah lebih cepet",1,Negatif,sekarang kecewa sama shopee paket saya belum sampe dari tanggal maret sampe sekarang alasannya apaan bae mending di aplikasi sebelah lebih cepet
com.shopee.id,hanya pengirimannya yang sangat lambat,2,Negatif,hanya pengirimannya yang sangat lambat
com.shopee.id,"semakin kesini makin lambat BANGET pengirimannya, kalo memang overload berbenahlah",2,Negatif,semakin kesini makin lambat banget pengirimannya kalo memang overload berbenahlah
com.shopee.id,iklan yang kalian pasang sampah. pakai auto direct,1,Negatif,iklan yang kalian pasang sampah pakai auto direct
com.shopee.id,"pas klik profil toko, blank, cuma ada nama toko, produk dan lainnya nda kelihatan, blank",3,Netral,pas klik profil toko blank cuma ada nama toko produk dan lainnya nda kelihatan blank
com.shopee.id,pokok nya seneng banget belanja di Shopee ini mudah item barang yang aku beli rata2 ada semua lho harga juga bervariasi tinggal kita pilih toko dan harga sesuai yang kita mau juga lebih sering dapet gratis ongkir kalo aku mah pokok nya belanja aja di Shopee mudah dan bisa di percaya,3,Positif,pokok nya seneng banget belanja di shopee ini mudah item barang yang aku beli rata ada semua lho harga juga bervariasi tinggal kita pilih toko dan harga sesuai yang kita mau juga lebih sering dapet gratis ongkir kalo aku mah pokok nya belanja aja di shopee mudah dan bisa di percaya
com.shopee.id,karena membuka shoppe sangat lemot lebih dari 5 menit jadi saya tidak bisa kasih bintang fuul,3,Netral,karena membuka shoppe sangat lemot lebih dari menit jadi saya tidak bisa kasih bintang fuul
com.shopee.id,Jangan mau jualan di Shopee di kenakan biaya ga jelas bukanya untung malah rugi tutup aja ini apk,1,Negatif,jangan mau jualan di shopee di kenakan biaya tidak jelas bukanya untung malah rugi tutup aja ini aplikasi
com.shopee.id,"jangan belanja di apk ini, returan ya ngaret sampe stengah bulan nungu pengembalinan dana saya blum kunjung beres.",1,Netral,jangan belanja di aplikasi ini returan ya ngaret sampe stengah bulan nungu pengembalinan dana saya blum kunjung beres
com.shopee.id,"shopee terlalu menyepelekan pengajuan pelanggan,,, cerita nya ke Gini saya beli router 2,2 jutaan lebih kan yaa TUF gaming - yang dikirim beda ma yang saya beli malah yang murah sekitar 1,7 Jutaan - otomatis kesal kan yaa barang yang kita tunggu tunggu untuk usaha Ehh malah yang datang laen type Lain harga yaudah kita Ajuin ceritanya. itukan kalau kita ajuin harus ada bukti valid yaa 100% , tentunya kita punya dong eh dah 1 minggu penjual Sama CS shoppe Malah ngabaikan kita yang bnrr",1,Netral,shopee terlalu menyepelekan pengajuan pelanggan cerita nya ke gini saya beli router jutaan lebih kan yaa tuf gaming yang dikirim beda ma yang saya beli malah yang murah sekitar jutaan otomatis kesal kan yaa barang yang kita tunggu tunggu untuk usaha ehh malah yang datang laen type lain harga yaudah kita ajuin ceritanya itukan kalau kita ajuin harus ada bukti valid yaa tentunya kita punya dong eh dah minggu penjual sama cs shoppe malah ngabaikan kita yang bnrr
com.shopee.id,app nya bagus tpi kita sebagai penjual klo ada barang hilang karna app/shopee di paket ada keterangan uang kompensasi sudah di transfer ke penghasilan/keunguan.. tpi pas di cek nyatanya tidak ada,2,Positif,app nya bagus tpi kita sebagai penjual kalau ada barang hilang karna app shopee di paket ada keterangan uang kompensasi sudah di transfer ke penghasilan keunguan tpi pas di cek nyatanya tidak ada
com.shopee.id,"tolong kembalikan jnt ke pengiriman shopee, spx bener bener lelet",1,Netral,tolong kembalikan jnt ke pengiriman shopee spx bener bener lelet
com.shopee.id,makin lama makin lama pengiriman shopee paket selalu stuck karena pekerjaan di Kosambi DC jakarta tolol banget pekerja filendc,2,Netral,makin lama makin lama pengiriman shopee paket selalu stuck karena pekerjaan di kosambi dc jakarta tolol banget pekerja filendc
com.shopee.id,"Ini Gimana Tanggung Jawabnya Beli Token Listrik Udah Dibayar Pas Mau Lihat No Token nya Malah Terjadi Kesalahan Mulu, Kecewa Banget Sih Kalo Gak Ada Tanggung Jawab Sama Sekali",1,Negatif,ini gimana tanggung jawabnya beli token listrik sudah dibayar pas mau lihat no token nya malah terjadi kesalahan mulu kecewa banget sih kalo tidak ada tanggung jawab sama sekali
com.shopee.id,Baru di update banyak yg error' tolong segera diperbaiki,3,Negatif,baru di update banyak yang error tolong segera diperbaiki
com.shopee.id,"berbelanja di shopee memang memuasakan tapi 1 hal yg saya gx suka kurirnya gx ketemu tempat castemer pasti dbatalin padahl sudah nunggu2,kita tlvn malah jawab ny kalu mau cpat ambil digudang ksal juga sampi 1 minggu dan tiba2 pkt nya dikmbalikan lgi ke penjual.dan satu hal lagi ya kalu pkt kita dikembalikan ke penjual otomatisnya GX bisa lagi COD,padahal kesalahan ada di kurir.dan 1 hal lagi bukan gx mau kita ambil ke gudang tp kondisi tidak memungkinkan karena tdk ad kendaraan.tks",3,Positif,berbelanja di shopee memang memuasakan tapi hal yang saya gx suka kurirnya gx ketemu tempat castemer pasti dbatalin padahl sudah nunggu kita tlvn malah jawab ny kalu mau cpat ambil digudang ksal juga sampi minggu dan tiba pkt nya dikmbalikan lgi ke penjual dan satu hal lagi ya kalu pkt kita dikembalikan ke penjual otomatisnya gx bisa lagi cod padahal kesalahan ada di kurir dan hal lagi bukan gx mau kita ambil ke gudang tapi kondisi tidak memungkinkan karena tidak ad kendaraan tks
